PK_PoblacionEstadistica;FK_Sexo;FK_FechaPoblacion;FK_Edad;Poblacion
135638;6;20030101;95;198
135639;6;20030101;96;124
135640;6;20030101;97;109
135641;6;20030101;98;80
135642;6;20030101;99;47
135643;6;20030101;100;59
135644;6;20040101;0;3049
135645;6;20040101;1;2883
135646;6;20040101;2;2928
135647;6;20040101;3;2737
135648;6;20040101;4;2659
135649;6;20040101;5;2720
135650;6;20040101;6;2626
135651;6;20040101;7;2643
135652;6;20040101;8;2519
135653;6;20040101;9;2523
135654;6;20040101;10;2416
135655;6;20040101;11;2470
135656;6;20040101;12;2492
135657;6;20040101;13;2475
135658;6;20040101;14;2582
135659;6;20040101;15;2643
135660;6;20040101;16;2554
135661;6;20040101;17;2666
135662;6;20040101;18;2851
135663;6;20040101;19;2992
135664;6;20040101;20;3171
135665;6;20040101;21;3435
135666;6;20040101;22;3939
135667;6;20040101;23;3996
135668;6;20040101;24;4111
135669;6;20040101;25;4393
135670;6;20040101;26;4649
135671;6;20040101;27;4746
135672;6;20040101;28;4888
135673;6;20040101;29;4757
135674;6;20040101;30;4770
135675;6;20040101;31;4628
135676;6;20040101;32;4714
135677;6;20040101;33;4674
135678;6;20040101;34;4710
135679;6;20040101;35;4585
135680;6;20040101;36;4621
135681;6;20040101;37;4662
135682;6;20040101;38;4492
135683;6;20040101;39;4661
135684;6;20040101;40;4409
135685;6;20040101;41;4346
135686;6;20040101;42;4311
135687;6;20040101;43;4238
135688;6;20040101;44;4132
135689;6;20040101;45;4033
135690;6;20040101;46;4139
135691;6;20040101;47;3941
135692;6;20040101;48;3647
135693;6;20040101;49;3561
135694;6;20040101;50;3603
135695;6;20040101;51;3593
135696;6;20040101;52;3410
135697;6;20040101;53;3387
135698;6;20040101;54;3468
135699;6;20040101;55;3677
135700;6;20040101;56;3455
135701;6;20040101;57;3293
135702;6;20040101;58;3462
135703;6;20040101;59;3098
135704;6;20040101;60;3161
135705;6;20040101;61;2755
135706;6;20040101;62;2620
135707;6;20040101;63;2829
135708;6;20040101;64;2210
135709;6;20040101;65;2289
135710;6;20040101;66;2408
135711;6;20040101;67;2843
135712;6;20040101;68;2866
135713;6;20040101;69;2801
135714;6;20040101;70;2815
135715;6;20040101;71;2897
135716;6;20040101;72;2766
135717;6;20040101;73;2866
135718;6;20040101;74;2676
135719;6;20040101;75;2756
135720;6;20040101;76;2550
135721;6;20040101;77;2551
135722;6;20040101;78;2480
135723;6;20040101;79;2315
135724;6;20040101;80;2212
135725;6;20040101;81;2205
135726;6;20040101;82;1957
135727;6;20040101;83;1838
135728;6;20040101;84;1461
135729;6;20040101;85;1423
135730;6;20040101;86;1233
135731;6;20040101;87;1144
135732;6;20040101;88;976
135733;6;20040101;89;848
135734;6;20040101;90;732
135735;6;20040101;91;632
135736;6;20040101;92;505
135737;6;20040101;93;368
135738;6;20040101;94;268
135739;6;20040101;95;213
135740;6;20040101;96;150
135741;6;20040101;97;94
135742;6;20040101;98;76
135743;6;20040101;99;58
135744;6;20040101;100;68
135745;6;20050101;0;2992
135746;6;20050101;1;3099
135747;6;20050101;2;2901
135748;6;20050101;3;2934
135749;6;20050101;4;2775
135750;6;20050101;5;2696
135751;6;20050101;6;2748
135752;6;20050101;7;2668
135753;6;20050101;8;2668
135754;6;20050101;9;2547
135755;6;20050101;10;2562
135756;6;20050101;11;2451
135757;6;20050101;12;2502
135758;6;20050101;13;2531
135759;6;20050101;14;2514
135760;6;20050101;15;2616
135761;6;20050101;16;2692
135762;6;20050101;17;2608
135763;6;20050101;18;2731
135764;6;20050101;19;2960
135765;6;20050101;20;3109
135766;6;20050101;21;3253
135767;6;20050101;22;3557
135768;6;20050101;23;4045
135769;6;20050101;24;4076
135770;6;20050101;25;4237
135771;6;20050101;26;4539
135772;6;20050101;27;4777
135773;6;20050101;28;4875
135774;6;20050101;29;5019
135775;6;20050101;30;4853
135776;6;20050101;31;4817
135777;6;20050101;32;4696
135778;6;20050101;33;4756
135779;6;20050101;34;4729
135780;6;20050101;35;4756
135781;6;20050101;36;4654
135782;6;20050101;37;4646
135783;6;20050101;38;4694
135784;6;20050101;39;4534
135785;6;20050101;40;4696
135786;6;20050101;41;4463
135787;6;20050101;42;4383
135788;6;20050101;43;4337
135789;6;20050101;44;4262
135790;6;20050101;45;4162
135791;6;20050101;46;4047
135792;6;20050101;47;4149
135793;6;20050101;48;3963
135794;6;20050101;49;3687
135795;6;20050101;50;3562
135796;6;20050101;51;3611
135797;6;20050101;52;3604
135798;6;20050101;53;3409
135799;6;20050101;54;3388
135800;6;20050101;55;3479
135801;6;20050101;56;3687
135802;6;20050101;57;3440
135803;6;20050101;58;3298
135804;6;20050101;59;3462
135805;6;20050101;60;3085
135806;6;20050101;61;3157
135807;6;20050101;62;2753
135808;6;20050101;63;2622
135809;6;20050101;64;2835
135810;6;20050101;65;2204
135811;6;20050101;66;2295
135812;6;20050101;67;2410
135813;6;20050101;68;2832
135814;6;20050101;69;2860
135815;6;20050101;70;2785
135816;6;20050101;71;2795
135817;6;20050101;72;2892
135818;6;20050101;73;2755
135819;6;20050101;74;2834
135820;6;20050101;75;2645
135821;6;20050101;76;2718
135822;6;20050101;77;2504
135823;6;20050101;78;2499
135824;6;20050101;79;2420
135825;6;20050101;80;2249
135826;6;20050101;81;2149
135827;6;20050101;82;2116
135828;6;20050101;83;1861
135829;6;20050101;84;1739
135830;6;20050101;85;1378
135831;6;20050101;86;1316
135832;6;20050101;87;1119
135833;6;20050101;88;1042
135834;6;20050101;89;879
135835;6;20050101;90;740
135836;6;20050101;91;636
135837;6;20050101;92;533
135838;6;20050101;93;415
135839;6;20050101;94;309
135840;6;20050101;95;210
135841;6;20050101;96;156
135842;6;20050101;97;113
135843;6;20050101;98;71
135844;6;20050101;99;53
135845;6;20050101;100;77
135846;6;20060101;0;3079
135847;6;20060101;1;3042
135848;6;20060101;2;3159
135849;6;20060101;3;2921
135850;6;20060101;4;2973
135851;6;20060101;5;2819
135852;6;20060101;6;2737
135853;6;20060101;7;2789
135854;6;20060101;8;2709
135855;6;20060101;9;2710
135856;6;20060101;10;2606
135857;6;20060101;11;2604
135858;6;20060101;12;2501
135859;6;20060101;13;2530
135860;6;20060101;14;2583
135861;6;20060101;15;2557
135862;6;20060101;16;2671
135863;6;20060101;17;2750
135864;6;20060101;18;2660
135865;6;20060101;19;2851
135866;6;20060101;20;3067
135867;6;20060101;21;3201
135868;6;20060101;22;3358
135869;6;20060101;23;3632
135870;6;20060101;24;4136
135871;6;20060101;25;4165
135872;6;20060101;26;4348
135873;6;20060101;27;4636
135874;6;20060101;28;4853
135875;6;20060101;29;4969
135876;6;20060101;30;5098
135877;6;20060101;31;4949
135878;6;20060101;32;4867
135879;6;20060101;33;4764
135880;6;20060101;34;4837
135881;6;20060101;35;4763
135882;6;20060101;36;4814
135883;6;20060101;37;4698
135884;6;20060101;38;4676
135885;6;20060101;39;4742
135886;6;20060101;40;4571
135887;6;20060101;41;4742
135888;6;20060101;42;4500
135889;6;20060101;43;4421
135890;6;20060101;44;4363
135891;6;20060101;45;4302
135892;6;20060101;46;4183
135893;6;20060101;47;4074
135894;6;20060101;48;4157
135895;6;20060101;49;3976
135896;6;20060101;50;3715
135897;6;20060101;51;3575
135898;6;20060101;52;3631
135899;6;20060101;53;3615
135900;6;20060101;54;3402
135901;6;20060101;55;3380
135902;6;20060101;56;3462
135903;6;20060101;57;3687
135904;6;20060101;58;3429
135905;6;20060101;59;3297
135906;6;20060101;60;3462
135907;6;20060101;61;3087
135908;6;20060101;62;3162
135909;6;20060101;63;2752
135910;6;20060101;64;2610
135911;6;20060101;65;2838
135912;6;20060101;66;2195
135913;6;20060101;67;2289
135914;6;20060101;68;2409
135915;6;20060101;69;2806
135916;6;20060101;70;2849
135917;6;20060101;71;2753
135918;6;20060101;72;2785
135919;6;20060101;73;2868
135920;6;20060101;74;2721
135921;6;20060101;75;2797
135922;6;20060101;76;2618
135923;6;20060101;77;2657
135924;6;20060101;78;2446
135925;6;20060101;79;2449
135926;6;20060101;80;2356
135927;6;20060101;81;2184
135928;6;20060101;82;2070
135929;6;20060101;83;1999
135930;6;20060101;84;1772
135931;6;20060101;85;1649
135932;6;20060101;86;1291
135933;6;20060101;87;1200
135934;6;20060101;88;993
135935;6;20060101;89;910
135936;6;20060101;90;791
135937;6;20060101;91;653
135938;6;20060101;92;529
135939;6;20060101;93;431
135940;6;20060101;94;335
135941;6;20060101;95;228
135942;6;20060101;96;158
135943;6;20060101;97;122
135944;6;20060101;98;80
135945;6;20060101;99;49
135946;6;20060101;100;85
135947;6;20070101;0;3288
135948;6;20070101;1;3132
135949;6;20070101;2;3099
135950;6;20070101;3;3203
135951;6;20070101;4;2960
135952;6;20070101;5;3013
135953;6;20070101;6;2876
135954;6;20070101;7;2780
135955;6;20070101;8;2818
135956;6;20070101;9;2769
135957;6;20070101;10;2760
135958;6;20070101;11;2643
135959;6;20070101;12;2641
135960;6;20070101;13;2535
135961;6;20070101;14;2585
135962;6;20070101;15;2608
135963;6;20070101;16;2605
135964;6;20070101;17;2711
135965;6;20070101;18;2842
135966;6;20070101;19;2794
135967;6;20070101;20;2989
135968;6;20070101;21;3242
135969;6;20070101;22;3313
135970;6;20070101;23;3491
135971;6;20070101;24;3790
135972;6;20070101;25;4280
135973;6;20070101;26;4350
135974;6;20070101;27;4511
135975;6;20070101;28;4771
135976;6;20070101;29;4979
135977;6;20070101;30;5139
135978;6;20070101;31;5231
135979;6;20070101;32;5040
135980;6;20070101;33;4961
135981;6;20070101;34;4859
135982;6;20070101;35;4915
135983;6;20070101;36;4867
135984;6;20070101;37;4882
135985;6;20070101;38;4748
135986;6;20070101;39;4737
135987;6;20070101;40;4811
135988;6;20070101;41;4623
135989;6;20070101;42;4804
135990;6;20070101;43;4544
135991;6;20070101;44;4458
135992;6;20070101;45;4420
135993;6;20070101;46;4322
135994;6;20070101;47;4223
135995;6;20070101;48;4101
135996;6;20070101;49;4185
135997;6;20070101;50;4009
135998;6;20070101;51;3741
135999;6;20070101;52;3589
136000;6;20070101;53;3649
136001;6;20070101;54;3634
136002;6;20070101;55;3407
136003;6;20070101;56;3392
136004;6;20070101;57;3466
136005;6;20070101;58;3694
136006;6;20070101;59;3429
136007;6;20070101;60;3306
136008;6;20070101;61;3464
136009;6;20070101;62;3095
136010;6;20070101;63;3166
136011;6;20070101;64;2748
136012;6;20070101;65;2608
136013;6;20070101;66;2830
136014;6;20070101;67;2201
136015;6;20070101;68;2287
136016;6;20070101;69;2406
136017;6;20070101;70;2791
136018;6;20070101;71;2851
136019;6;20070101;72;2734
136020;6;20070101;73;2759
136021;6;20070101;74;2844
136022;6;20070101;75;2700
136023;6;20070101;76;2766
136024;6;20070101;77;2571
136025;6;20070101;78;2596
136026;6;20070101;79;2377
136027;6;20070101;80;2387
136028;6;20070101;81;2297
136029;6;20070101;82;2099
136030;6;20070101;83;1981
136031;6;20070101;84;1898
136032;6;20070101;85;1682
136033;6;20070101;86;1541
136034;6;20070101;87;1177
136035;6;20070101;88;1082
136036;6;20070101;89;882
136037;6;20070101;90;794
136038;6;20070101;91;708
136039;6;20070101;92;578
136040;6;20070101;93;439
136041;6;20070101;94;350
136042;6;20070101;95;278
136043;6;20070101;96;180
136044;6;20070101;97;125
136045;6;20070101;98;77
136046;6;20070101;99;57
136047;6;20070101;100;89
136048;6;20080101;0;3226
136049;6;20080101;1;3322
136050;6;20080101;2;3190
136051;6;20080101;3;3161
136052;6;20080101;4;3261
136053;6;20080101;5;3029
136054;6;20080101;6;3075
136055;6;20080101;7;2960
136056;6;20080101;8;2848
136057;6;20080101;9;2875
136058;6;20080101;10;2857
136059;6;20080101;11;2851
136060;6;20080101;12;2691
136061;6;20080101;13;2716
136062;6;20080101;14;2603
136063;6;20080101;15;2643
136064;6;20080101;16;2697
136065;6;20080101;17;2708
136066;6;20080101;18;2844
136067;6;20080101;19;3030
136068;6;20080101;20;2992
136069;6;20080101;21;3181
136070;6;20080101;22;3391
136071;6;20080101;23;3487
136072;6;20080101;24;3642
136073;6;20080101;25;3977
136074;6;20080101;26;4450
136075;6;20080101;27;4537
136076;6;20080101;28;4718
136077;6;20080101;29;4941
136078;6;20080101;30;5127
136079;6;20080101;31;5224
136080;6;20080101;32;5394
136081;6;20080101;33;5138
136082;6;20080101;34;5050
136083;6;20080101;35;4945
136084;6;20080101;36;4993
136085;6;20080101;37;4958
136086;6;20080101;38;4977
136087;6;20080101;39;4813
136088;6;20080101;40;4821
136089;6;20080101;41;4886
136090;6;20080101;42;4684
136091;6;20080101;43;4854
136092;6;20080101;44;4585
136093;6;20080101;45;4520
136094;6;20080101;46;4471
136095;6;20080101;47;4376
136096;6;20080101;48;4262
136097;6;20080101;49;4132
136098;6;20080101;50;4230
136099;6;20080101;51;4036
136100;6;20080101;52;3761
136101;6;20080101;53;3608
136102;6;20080101;54;3677
136103;6;20080101;55;3637
136104;6;20080101;56;3413
136105;6;20080101;57;3410
136106;6;20080101;58;3466
136107;6;20080101;59;3688
136108;6;20080101;60;3425
136109;6;20080101;61;3309
136110;6;20080101;62;3458
136111;6;20080101;63;3086
136112;6;20080101;64;3168
136113;6;20080101;65;2751
136114;6;20080101;66;2605
136115;6;20080101;67;2826
136116;6;20080101;68;2189
136117;6;20080101;69;2282
136118;6;20080101;70;2400
136119;6;20080101;71;2785
136120;6;20080101;72;2836
136121;6;20080101;73;2706
136122;6;20080101;74;2729
136123;6;20080101;75;2816
136124;6;20080101;76;2664
136125;6;20080101;77;2728
136126;6;20080101;78;2517
136127;6;20080101;79;2517
136128;6;20080101;80;2331
136129;6;20080101;81;2309
136130;6;20080101;82;2217
136131;6;20080101;83;2008
136132;6;20080101;84;1899
136133;6;20080101;85;1777
136134;6;20080101;86;1561
136135;6;20080101;87;1434
136136;6;20080101;88;1060
136137;6;20080101;89;971
136138;6;20080101;90;783
136139;6;20080101;91;700
136140;6;20080101;92;605
136141;6;20080101;93;484
136142;6;20080101;94;355
136143;6;20080101;95;281
136144;6;20080101;96;221
136145;6;20080101;97;139
136146;6;20080101;98;101
136147;6;20080101;99;57
136148;6;20080101;100;91
136149;6;20090101;0;3397
136150;6;20090101;1;3283
136151;6;20090101;2;3381
136152;6;20090101;3;3236
136153;6;20090101;4;3200
136154;6;20090101;5;3320
136155;6;20090101;6;3095
136156;6;20090101;7;3137
136157;6;20090101;8;3025
136158;6;20090101;9;2900
136159;6;20090101;10;2922
136160;6;20090101;11;2926
136161;6;20090101;12;2893
136162;6;20090101;13;2763
136163;6;20090101;14;2773
136164;6;20090101;15;2662
136165;6;20090101;16;2707
136166;6;20090101;17;2757
136167;6;20090101;18;2804
136168;6;20090101;19;2945
136169;6;20090101;20;3193
136170;6;20090101;21;3119
136171;6;20090101;22;3289
136172;6;20090101;23;3542
136173;6;20090101;24;3640
136174;6;20090101;25;3792
136175;6;20090101;26;4124
136176;6;20090101;27;4584
136177;6;20090101;28;4645
136178;6;20090101;29;4850
136179;6;20090101;30;5023
136180;6;20090101;31;5218
136181;6;20090101;32;5324
136182;6;20090101;33;5491
136183;6;20090101;34;5223
136184;6;20090101;35;5130
136185;6;20090101;36;5018
136186;6;20090101;37;5070
136187;6;20090101;38;4999
136188;6;20090101;39;5072
136189;6;20090101;40;4866
136190;6;20090101;41;4890
136191;6;20090101;42;4952
136192;6;20090101;43;4723
136193;6;20090101;44;4895
136194;6;20090101;45;4636
136195;6;20090101;46;4560
136196;6;20090101;47;4516
136197;6;20090101;48;4392
136198;6;20090101;49;4286
136199;6;20090101;50;4164
136200;6;20090101;51;4240
136201;6;20090101;52;4048
136202;6;20090101;53;3767
136203;6;20090101;54;3633
136204;6;20090101;55;3665
136205;6;20090101;56;3628
136206;6;20090101;57;3432
136207;6;20090101;58;3412
136208;6;20090101;59;3476
136209;6;20090101;60;3688
136210;6;20090101;61;3420
136211;6;20090101;62;3308
136212;6;20090101;63;3459
136213;6;20090101;64;3078
136214;6;20090101;65;3149
136215;6;20090101;66;2736
136216;6;20090101;67;2597
136217;6;20090101;68;2815
136218;6;20090101;69;2180
136219;6;20090101;70;2267
136220;6;20090101;71;2388
136221;6;20090101;72;2762
136222;6;20090101;73;2822
136223;6;20090101;74;2672
136224;6;20090101;75;2691
136225;6;20090101;76;2784
136226;6;20090101;77;2633
136227;6;20090101;78;2688
136228;6;20090101;79;2451
136229;6;20090101;80;2438
136230;6;20090101;81;2261
136231;6;20090101;82;2234
136232;6;20090101;83;2131
136233;6;20090101;84;1910
136234;6;20090101;85;1779
136235;6;20090101;86;1648
136236;6;20090101;87;1444
136237;6;20090101;88;1310
136238;6;20090101;89;943
136239;6;20090101;90;846
136240;6;20090101;91;674
136241;6;20090101;92;590
136242;6;20090101;93;504
136243;6;20090101;94;398
136244;6;20090101;95;269
136245;6;20090101;96;213
136246;6;20090101;97;161
136247;6;20090101;98;101
136248;6;20090101;99;76
136249;6;20090101;100;109
136250;6;20100101;0;3379
136251;6;20100101;1;3435
136252;6;20100101;2;3324
136253;6;20100101;3;3413
136254;6;20100101;4;3264
136255;6;20100101;5;3212
136256;6;20100101;6;3341
136257;6;20100101;7;3108
136258;6;20100101;8;3166
136259;6;20100101;9;3052
136260;6;20100101;10;2932
136261;6;20100101;11;2968
136262;6;20100101;12;2945
136263;6;20100101;13;2916
136264;6;20100101;14;2766
136265;6;20100101;15;2817
136266;6;20100101;16;2711
136267;6;20100101;17;2752
136268;6;20100101;18;2834
136269;6;20100101;19;2870
136270;6;20100101;20;3013
136271;6;20100101;21;3252
136272;6;20100101;22;3179
136273;6;20100101;23;3347
136274;6;20100101;24;3606
136275;6;20100101;25;3714
136276;6;20100101;26;3841
136277;6;20100101;27;4208
136278;6;20100101;28;4636
136279;6;20100101;29;4733
136280;6;20100101;30;4919
136281;6;20100101;31;5069
136282;6;20100101;32;5271
136283;6;20100101;33;5355
136284;6;20100101;34;5538
136285;6;20100101;35;5257
136286;6;20100101;36;5172
136287;6;20100101;37;5051
136288;6;20100101;38;5100
136289;6;20100101;39;5022
136290;6;20100101;40;5108
136291;6;20100101;41;4911
136292;6;20100101;42;4926
136293;6;20100101;43;4982
136294;6;20100101;44;4765
136295;6;20100101;45;4918
136296;6;20100101;46;4656
136297;6;20100101;47;4569
136298;6;20100101;48;4526
136299;6;20100101;49;4381
136300;6;20100101;50;4277
136301;6;20100101;51;4169
136302;6;20100101;52;4258
136303;6;20100101;53;4059
136304;6;20100101;54;3774
136305;6;20100101;55;3631
136306;6;20100101;56;3659
136307;6;20100101;57;3635
136308;6;20100101;58;3435
136309;6;20100101;59;3410
136310;6;20100101;60;3467
136311;6;20100101;61;3681
136312;6;20100101;62;3410
136313;6;20100101;63;3296
136314;6;20100101;64;3454
